gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
5154259399,NA,NA,NA,CC_BY_NC_4_0,2025-05-08T16:45:17Z,NA,https://www.inaturalist.org/observations/279499736,Lambrechts Yves,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,Coordinate uncertainty increased to 26293m at the request of the observer,NA,,https://www.inaturalist.org/observations/279499736,279499736,NA,Lambrechts Yves,,NA,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,"A queen having laid around ten eggs; Nest detached, destroyed by incineration.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15:05:00+02:00,127,127,2025,5,7,2025/05/07 15:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,Belgium,NA,NA,NA,NA,NA,NA,NA,50.882359,4.393697,26293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628769943,NA,NA,NA,Lambrechts Yves,,2025-05-08T16:36:21Z,NA,NA,,119019,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina Lepeletier, 1836",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T02:08:45Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,1311477,1311477,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina Lepeletier, 1836",Vespa velutina,NA,DWC_ARCHIVE,2025-06-07T02:08:45Z,2025-06-06T14:41:08Z,TRUE,NA,,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,NE
5140588360,NA,NA,NA,CC_BY_NC_4_0,2025-04-28T14:19:31Z,NA,https://www.inaturalist.org/observations/274557638,cosmedelolmo,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/274557638,274557638,NA,cosmedelolmo,,NA,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-27,12:46:57+02:00,117,117,2025,4,27,2025-04-27 12:46:57+02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Boulevard Guillaume van Haelen, Vorst/Forest, Región de Bruselas-Capital, BE",NA,NA,NA,NA,NA,NA,NA,50.822395,4.331225,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620102004,NA,NA,NA,cosmedelolmo,,2025-04-27T10:47:29Z,NA,NA,,119019,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina Lepeletier, 1836",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T01:10:13Z,NA,NA,NA,NA,NA,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,1311477,1311477,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina Lepeletier, 1836",Vespa velutina,NA,DWC_ARCHIVE,2025-06-07T01:10:13Z,2025-06-06T14:41:08Z,TRUE,NA,,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,NE
5133850153,NA,NA,NA,CC_BY_NC_4_0,2025-04-15T16:55:49Z,NA,https://www.inaturalist.org/observations/270614456,Adrian Matala,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""construction""""}""",https://www.inaturalist.org/observations/270614456,270614456,NA,Adrian Matala,,NA,NA,NA,,,NA,NA,NA,undetermined,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16:03:00+02:00,103,103,2025,4,13,2025/04/13 4:03 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Dieweg, 1180 Uccle, Belgium",NA,NA,NA,NA,NA,NA,NA,50.795649,4.345403,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613225403,NA,NA,NA,Adrian Matala,,2025-04-15T12:58:27Z,NA,NA,,560197,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina nigrithorax Buysson, 1905",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,nigrithorax,NA,SUBSPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T02:10:21Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,6247411,6247411,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina nigrithorax Buysson, 1905",Vespa velutina nigrithorax,NA,DWC_ARCHIVE,2025-06-07T02:10:21Z,2025-06-06T14:41:08Z,TRUE,NA,https://www.inaturalist.org/projects/belgium-biodiversity,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,
5133579348,NA,NA,NA,CC_BY_NC_4_0,2025-04-16T11:52:36Z,NA,https://www.inaturalist.org/observations/270146233,Adrian Matala,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""organism""""}""",https://www.inaturalist.org/observations/270146233,270146233,NA,Adrian Matala,,NA,NA,NA,Female,Adult,NA,NA,NA,alive,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:35:00+02:00,98,98,2025,4,8,2025/04/08 11:35 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Northern Quarter, Brussels, Belgium",NA,NA,NA,NA,NA,NA,NA,50.868523,4.360553,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,560197,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina nigrithorax Buysson, 1905",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,nigrithorax,NA,SUBSPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T01:31:00Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,6247411,6247411,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina nigrithorax Buysson, 1905",Vespa velutina nigrithorax,NA,DWC_ARCHIVE,2025-06-07T01:31:00Z,2025-06-06T14:41:08Z,TRUE,NA,https://www.inaturalist.org/projects/belgium-biodiversity,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,
5104469917,NA,NA,NA,CC_BY_NC_4_0,2025-04-13T08:15:46Z,NA,https://www.inaturalist.org/observations/266089798,animujo,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""organism""""}""",https://www.inaturalist.org/observations/266089798,266089798,NA,animujo,,NA,NA,NA,Indeterminate,Adult,NA,NA,NA,alive,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-20,11:29:46+01:00,79,79,2025,3,20,2025-03-20 11:29:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Saint-Lambert, 1200 Woluwe-Saint-Lambert, Belgia",NA,NA,NA,NA,NA,NA,NA,50.852516,4.435026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603310410,NA,NA,NA,animujo,,2025-03-20T12:52:05Z,NA,NA,,119019,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina Lepeletier, 1836",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T01:57:46Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,1311477,1311477,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina Lepeletier, 1836",Vespa velutina,NA,DWC_ARCHIVE,2025-06-07T01:57:46Z,2025-06-06T14:41:08Z,TRUE,NA,,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,NE
5087729414,NA,NA,NA,CC_BY_4_0,2025-04-11T12:02:16Z,NA,https://www.inaturalist.org/observations/264087391,Ants_,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""construction""""}""",https://www.inaturalist.org/observations/264087391,264087391,NA,Ants_,,NA,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-06,13:15:20+01:00,65,65,2025,3,6,2025-03-06 13:15:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Avenue Émile Gryson, Anderlecht, Brussels-Capital Region, BE",NA,NA,NA,NA,NA,NA,NA,50.815353,4.296075,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598639322,NA,NA,NA,Ants_,,2025-03-06T12:15:48Z,NA,NA,,119019,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina Lepeletier, 1836",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T00:36:58Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,1311477,1311477,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina Lepeletier, 1836",Vespa velutina,NA,DWC_ARCHIVE,2025-06-07T00:36:58Z,2025-06-06T14:41:08Z,TRUE,NA,,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,NE
5037165812,NA,NA,NA,CC_BY_NC_4_0,2025-04-16T23:08:11Z,NA,https://www.inaturalist.org/observations/256301615,Adrian Matala,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""construction""""}""",https://www.inaturalist.org/observations/256301615,256301615,NA,Adrian Matala,,NA,NA,NA,,,NA,NA,NA,undetermined,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13:51:00+01:00,360,360,2024,12,25,2024/12/25 1:51 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Jette, 1090 Jette, Belgium",NA,NA,NA,NA,NA,NA,NA,50.883625,4.325881,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577350752,NA,NA,NA,Adrian Matala,,2024-12-26T20:06:56Z,NA,NA,,560197,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina nigrithorax Buysson, 1905",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,nigrithorax,NA,SUBSPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T01:17:39Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,6247411,6247411,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina nigrithorax Buysson, 1905",Vespa velutina nigrithorax,NA,DWC_ARCHIVE,2025-06-07T01:17:39Z,2025-06-06T14:41:08Z,TRUE,NA,https://www.inaturalist.org/projects/belgium-biodiversity,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,
5036851138,NA,NA,NA,CC_BY_NC_4_0,2025-04-16T23:08:26Z,NA,https://www.inaturalist.org/observations/256301934,Adrian Matala,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""construction""""}""",https://www.inaturalist.org/observations/256301934,256301934,NA,Adrian Matala,,NA,NA,NA,,,NA,NA,NA,undetermined,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14:02:00+01:00,360,360,2024,12,25,2024/12/25 2:02 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Jette, 1090 Jette, Belgium",NA,NA,NA,NA,NA,NA,NA,50.883554,4.325038,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577351531,NA,NA,NA,Adrian Matala,,2024-12-26T20:10:00Z,NA,NA,,560197,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina nigrithorax Buysson, 1905",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,nigrithorax,NA,SUBSPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T01:43:29Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,6247411,6247411,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina nigrithorax Buysson, 1905",Vespa velutina nigrithorax,NA,DWC_ARCHIVE,2025-06-07T01:43:29Z,2025-06-06T14:41:08Z,TRUE,NA,https://www.inaturalist.org/projects/belgium-biodiversity,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,
5036678984,NA,NA,NA,CC_BY_NC_4_0,2025-04-16T23:32:01Z,NA,https://www.inaturalist.org/observations/256314422,Adrian Matala,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""construction""""}""",https://www.inaturalist.org/observations/256314422,256314422,NA,Adrian Matala,,NA,NA,NA,,,NA,NA,NA,undetermined,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14:33:00+01:00,360,360,2024,12,25,2024/12/25 2:33 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Jette, 1090 Jette, Belgium",NA,NA,NA,NA,NA,NA,NA,50.880854,4.317985,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577384079,NA,NA,NA,Adrian Matala,,2024-12-26T22:18:28Z,NA,NA,,560197,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina nigrithorax Buysson, 1905",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,nigrithorax,NA,SUBSPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T02:06:38Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,6247411,6247411,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina nigrithorax Buysson, 1905",Vespa velutina nigrithorax,NA,DWC_ARCHIVE,2025-06-07T02:06:38Z,2025-06-06T14:41:08Z,TRUE,NA,https://www.inaturalist.org/projects/belgium-biodiversity,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,
4994619142,NA,NA,NA,CC_BY_NC_4_0,2024-12-04T17:25:28Z,NA,https://www.inaturalist.org/observations/254031797,Adrian Matala,NA,NA,NA,NA,iNaturalist,Observations,iNaturalist research-grade observations,NA,HUMAN_OBSERVATION,,NA,"""{""""evidenceOfPresence"""":""""construction""""}""",https://www.inaturalist.org/observations/254031797,254031797,NA,Adrian Matala,,NA,NA,NA,,,NA,NA,NA,undetermined,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:48:00+01:00,335,335,2024,11,30,2024/11/30 11:48 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,BE,Bruxelles,NA,NA,NA,"Watermael, Watermael-Boitsfort, Belgium",NA,NA,NA,NA,NA,NA,NA,50.812717,4.405088,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570602786,NA,NA,NA,Adrian Matala,,2024-12-03T20:18:44Z,NA,NA,,560197,NA,NA,NA,NA,NA,NA,NA,"Vespa velutina nigrithorax Buysson, 1905",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Vespidae,NA,NA,NA,Vespa,Vespa,NA,NA,velutina,nigrithorax,NA,SUBSPECIES,NA,NA,NA,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-06-07T02:11:24Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,6247411,6247411,1,54,216,1457,4490,1311334,NA,1311477,Vespa velutina,"Vespa velutina nigrithorax Buysson, 1905",Vespa velutina nigrithorax,NA,DWC_ARCHIVE,2025-06-07T02:11:24Z,2025-06-06T14:41:08Z,TRUE,NA,https://www.inaturalist.org/projects/belgium-biodiversity,FALSE,EUROPE,NORTH_AMERICA,BEL,Belgium,BEL.1_1,Bruxelles,BEL.1.1_1,Bruxelles,BEL.1.1.1_1,Brussel,
