X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
1821,Heteranthemis viscidehirta,NA,NA,NA,NA,NA,NA,152544312
1822,Heterodon nasicus,NA,NA,NA,NA,NA,NA,182133709
1823,Heteropoda venatoria,NA,NA,NA,NA,NA,NA,152544080
1832,Hieracium glaucinum recensitum,NA,NA,NA,NA,NA,NA,182134921
1833,Hieracium pilosum,NA,NA,NA,NA,NA,NA,152543843
1834,Hieracium pulmonarioides spelaeum,NA,NA,NA,NA,NA,NA,213215179
1835,Hieracium speciosum,NA,NA,NA,NA,NA,NA,152543845
1840,Hippodamia convergens,NA,NA,NA,NA,NA,NA,152544554
1841,Hippophae rhamnoides caucasica,NA,NA,NA,NA,NA,NA,152544749
1848,Hoplopleura erismata,NA,NA,NA,NA,NA,NA,152544587
1850,Hordeum comosum,NA,NA,NA,NA,NA,NA,152547149
1852,Hordeum euclaston,NA,NA,NA,NA,NA,NA,152547148
1853,Hordeum flexuosum,NA,NA,NA,NA,NA,NA,152547147
1855,Hordeum marinum gussoneanum,NA,NA,NA,NA,NA,NA,213212895
1856,Hordeum murinum glaucum,NA,NA,NA,NA,NA,NA,213212901
1857,Hordeum murinum leporinum,NA,NA,NA,NA,NA,NA,213212900
1858,Hordeum pusillum,NA,NA,NA,NA,NA,NA,152547150
1865,Hucho hucho,NA,NA,NA,NA,NA,NA,152543517
1875,Hydrocotyle moschata,NA,NA,NA,NA,NA,NA,213215270
1881,Hylaeus absolutus,NA,NA,NA,NA,NA,NA,213213874
1882,Hylotelephium anacampseros,NA,NA,NA,NA,NA,NA,213213642
1897,Hypochaeris microcephala,NA,NA,NA,NA,NA,NA,152544355
1907,Iberis odorata,NA,NA,NA,NA,NA,NA,152545381
1914,Icius subinermis,NA,NA,NA,NA,NA,NA,213214732
1915,Ictalurus punctatus,NA,NA,NA,NA,NA,NA,152543493
1936,Ipomoea hederifolia,NA,NA,NA,NA,NA,NA,152545008
1939,Ipomoea lacunosa lacunosa,NA,NA,NA,NA,NA,NA,213213574
1957,Iva annua,NA,NA,NA,NA,NA,NA,152543796
1977,Juncus imbricatus,NA,NA,NA,NA,NA,NA,152547166
1978,Juncus pallescens,NA,NA,NA,NA,NA,NA,152547170
1985,Junonia iphita,NA,NA,NA,NA,NA,NA,213213981
1987,Kalimeris incisa incisa,NA,NA,NA,NA,NA,NA,213215190
1990,Keratella tropica,NA,NA,NA,NA,NA,NA,159748482
1992,Kickxia elatine sieberi,NA,NA,NA,NA,NA,NA,213215546
2000,Koenigia divaricata,NA,NA,NA,NA,NA,NA,152546106
2004,Kontikia ventrolineata,NA,NA,NA,NA,NA,NA,182132858
2007,Lacerta strigata,NA,NA,NA,NA,NA,NA,213212495
2009,Lachnagrostis billardierei,NA,NA,NA,NA,NA,NA,152546906
2012,Lachnagrostis lachnantha,NA,NA,NA,NA,NA,NA,152546905
2014,Lactuca macrophylla macrophylla,NA,NA,NA,NA,NA,NA,213215073
2015,Lactuca macrophylla uralensis,NA,NA,NA,NA,NA,NA,182134919
2021,Lallemantia iberica,NA,NA,NA,NA,NA,NA,152545706
2025,Lamium galeobdolon argentatum,NA,NA,NA,NA,NA,NA,152545739
2026,Lamium garganicum garganicum,NA,NA,NA,NA,NA,NA,152545740
2029,Lampropeltis,NA,NA,NA,NA,NA,NA,182133994
2030,Lampropeltis getula,NA,NA,NA,NA,NA,NA,213212464
2031,Lampropeltis getula californiae,NA,NA,NA,NA,NA,NA,213212468
2033,Lampropeltis triangulum hondurensis,NA,NA,NA,NA,NA,NA,213212466
2035,Lamprotornis nitens,NA,NA,NA,NA,NA,NA,159747259
2040,Laonome calida,NA,NA,NA,NA,NA,NA,152543712
2043,Lappula marginata,NA,NA,NA,NA,NA,NA,152545539
2051,Lathyrus angulatus,NA,NA,NA,NA,NA,NA,152545028
2065,Latrodectus geometricus,NA,NA,NA,NA,NA,NA,152544168
2066,Latrodectus hasselti,NA,NA,NA,NA,NA,NA,152544167
2067,Latrodectus hesperus,NA,NA,NA,NA,NA,NA,152544170
2068,Latrodectus mactans,NA,NA,NA,NA,NA,NA,152544165
2086,Lepidium desertorum,NA,NA,NA,NA,NA,NA,152545363
2089,Lepidium draba chalepense,NA,NA,NA,NA,NA,NA,213214486
2093,Lepidium hirtum,NA,NA,NA,NA,NA,NA,152545357
2097,Lepidium schinzii,NA,NA,NA,NA,NA,NA,152545353
2101,Lepinotus reticulatus,NA,NA,NA,NA,NA,NA,152544613
2108,Leptochloa decipiens,NA,NA,NA,NA,NA,NA,213212831
2109,Leptochloa decipiens peacockii,NA,NA,NA,NA,NA,NA,213212833
2110,Leptochloa panicea brachiata,NA,NA,NA,NA,NA,NA,213212834
2111,Leptodeira ashmeadii,NA,NA,NA,NA,NA,NA,213212490
2113,Leptoptilos crumenifer,NA,NA,NA,NA,NA,NA,182133220
2122,Leucothrips nigripennis,NA,NA,NA,NA,NA,NA,152544438
2126,Leysera tenella,NA,NA,NA,NA,NA,NA,152544368
2134,Lilium hollandicum,NA,NA,NA,NA,NA,NA,152546616
2139,Limnodrilus cervix,NA,NA,NA,NA,NA,NA,152543699
2140,Limnodrilus maumeensis,NA,NA,NA,NA,NA,NA,182133944
2159,Linum austriacum austriacum,NA,NA,NA,NA,NA,NA,152546478
2162,Liposcelis bostrychophila,NA,NA,NA,NA,NA,NA,152544628
2163,Liposcelis brunnea,NA,NA,NA,NA,NA,NA,152544627
2164,Liposcelis paeta,NA,NA,NA,NA,NA,NA,152544630
2174,Lobelia sessilifolia,NA,NA,NA,NA,NA,NA,152543587
2189,Lonicera americana,NA,NA,NA,NA,NA,NA,213215397
2197,Lonicera nitida,NA,NA,NA,NA,NA,NA,213215398
2211,Lotus conimbricensis,NA,NA,NA,NA,NA,NA,152545049
2212,Lotus corniculatus sativus,NA,NA,NA,NA,NA,NA,213213837
2213,Lotus dorycnium,NA,NA,NA,NA,NA,NA,182134198
2214,Lotus hirsutus,NA,NA,NA,NA,NA,NA,182134200
2219,Lovenella assimilis,NA,NA,NA,NA,NA,NA,182133085
2223,Ludwigia peploides montevidensis,NA,NA,NA,NA,NA,NA,152543427
2233,Lycodon capucinus,NA,NA,NA,NA,NA,NA,182133745
2235,Lycopsis arvensis orientalis,NA,NA,NA,NA,NA,NA,213214077
2236,Lycopus exaltatus,NA,NA,NA,NA,NA,NA,152545704
2239,Lysichiton americanus × camtschatcensis,NA,NA,NA,NA,NA,NA,213212627
2244,Lysimachia linum-stellatum,NA,NA,NA,NA,NA,NA,152545821
2248,Lythrum acutangulum,NA,NA,NA,NA,NA,NA,152543401
2253,Macomopsis melo,NA,NA,NA,NA,NA,NA,213213618
2256,Macrothele calpeiana,NA,NA,NA,NA,NA,NA,152544257
2257,Madia sativa,NA,NA,NA,NA,NA,NA,152543898
2261,Mahonia wagneri,NA,NA,NA,NA,NA,NA,213214366
2274,Malva alcea ribifolia,NA,NA,NA,NA,NA,NA,213215339
2291,Mantisalca salmantica,NA,NA,NA,NA,NA,NA,152543930
2299,Marrubium peregrinum,NA,NA,NA,NA,NA,NA,152545743
2301,Mastophorus,NA,NA,NA,NA,NA,NA,152543820
2307,Matthiola longipetala bicornis,NA,NA,NA,NA,NA,NA,213214621
2309,Mauremys,NA,NA,NA,NA,NA,NA,213213129
2310,Mauremys reevesii,NA,NA,NA,NA,NA,NA,182133875
2315,Medicago ciliaris,NA,NA,NA,NA,NA,NA,213213933
2319,Medicago intertexta,NA,NA,NA,NA,NA,NA,213213935
2322,Medicago monantha,NA,NA,NA,NA,NA,NA,152545216
2333,Medicago turbinata,NA,NA,NA,NA,NA,NA,152545210
2336,Megabalanus coccopoma,NA,NA,NA,NA,NA,NA,152544023
2339,Megascops kennicottii,NA,NA,NA,NA,NA,NA,213213006
2341,Melampodium divaricatum,NA,NA,NA,NA,NA,NA,213215231
2361,Meloidogyne artiellia,NA,NA,NA,NA,NA,NA,152543814
2367,Mentha spicata spicata,NA,NA,NA,NA,NA,NA,213215448
2369,Mentzelia albicaulis,NA,NA,NA,NA,NA,NA,213214673
2375,Mermessus denticulatus,NA,NA,NA,NA,NA,NA,152544238
2385,Micropterus salmoides,NA,NA,NA,NA,NA,NA,152543455
2395,Misgurnus bipartitus,NA,NA,NA,NA,NA,NA,213213114
2408,Monopylephorus limosus,NA,NA,NA,NA,NA,NA,152543671
2409,Monsonia angustifolia,NA,NA,NA,NA,NA,NA,213213995
2412,Morelia spilota,NA,NA,NA,NA,NA,NA,182133781
2447,Naja melanoleuca,NA,NA,NA,NA,NA,NA,182133829
2448,Nandayus nenday,NA,NA,NA,NA,NA,NA,159747407
2451,Narcissus hispanicus hispanicus,NA,NA,NA,NA,NA,NA,213212537
2458,Nassella hyalina,NA,NA,NA,NA,NA,NA,152546865
2471,Nemophila menziesii integrifolia,NA,NA,NA,NA,NA,NA,152545485
2472,Nemophila menziesii menziesii,NA,NA,NA,NA,NA,NA,213214066
2479,Neomysis americana,NA,NA,NA,NA,NA,NA,182134080
2481,Neoscona nautica,NA,NA,NA,NA,NA,NA,152544093
2486,Nephila,NA,NA,NA,NA,NA,NA,152544089
2487,Nephilingis cruentata,NA,NA,NA,NA,NA,NA,213214700
2491,Neslia paniculata paniculata,NA,NA,NA,NA,NA,NA,152545323
2492,Neslia paniculata thracica,NA,NA,NA,NA,NA,NA,213214647
2493,Nesticodes rufipes,NA,NA,NA,NA,NA,NA,152544141
2501,Nicoletia phytophila,NA,NA,NA,NA,NA,NA,152544386
2506,Nicotiana longiflora,NA,NA,NA,NA,NA,NA,152544968
2511,Nicotiana velutina,NA,NA,NA,NA,NA,NA,152544961
2514,Ninox boobook,NA,NA,NA,NA,NA,NA,213213001
2515,Ninox connivens,NA,NA,NA,NA,NA,NA,159746977
2517,Nolavia,NA,NA,NA,NA,NA,NA,152544084
2519,Nonea pulla,NA,NA,NA,NA,NA,NA,152545521
2520,Nonea rosea,NA,NA,NA,NA,NA,NA,152545522
2539,Oena capensis,NA,NA,NA,NA,NA,NA,159746953
2541,Oenothera affinis,NA,NA,NA,NA,NA,NA,213213437
2547,Oenothera curtiflora,NA,NA,NA,NA,NA,NA,152543458
2554,Oenothera glazioviana azorica,NA,NA,NA,NA,NA,NA,213213443
2555,Oenothera glazioviana rubricalyx,NA,NA,NA,NA,NA,NA,213213452
2566,Oenothera perennis,NA,NA,NA,NA,NA,NA,152543476
2580,Oenothera villosa villosa,NA,NA,NA,NA,NA,NA,213213461
2587,Oncorhynchus kisutch,NA,NA,NA,NA,NA,NA,152543507
2597,Onopordum beckianum,NA,NA,NA,NA,NA,NA,152544378
2598,Onopordum macracanthum,NA,NA,NA,NA,NA,NA,152544381
2602,Oplismenus hirtellus,NA,NA,NA,NA,NA,NA,152547020
2605,Oreochromis niloticus,NA,NA,NA,NA,NA,NA,152543417
2608,Origanum vulgare hirtum,NA,NA,NA,NA,NA,NA,152545691
2609,Oriolus auratus,NA,NA,NA,NA,NA,NA,159747269
2619,Orobanche flava flava,NA,NA,NA,NA,NA,NA,213215431
2629,Otiorhynchus aurifer,NA,NA,NA,NA,NA,NA,182134454
2630,Otiorhynchus cribricollis,NA,NA,NA,NA,NA,NA,182134455
2631,Otiorhynchus indefinitus,NA,NA,NA,NA,NA,NA,156873354
2632,Otiorhynchus meridionalis,NA,NA,NA,NA,NA,NA,182134456
2645,Oxybasis glauca salina,NA,NA,NA,NA,NA,NA,213214961
2646,Oxybasis macrosperma,NA,NA,NA,NA,NA,NA,152545899
2648,Oxychloris scariosa,NA,NA,NA,NA,NA,NA,152547158
2652,Pachydactylus,NA,NA,NA,NA,NA,NA,213212513
2658,Paliurus spina-christi,NA,NA,NA,NA,NA,NA,152544757
2663,Panicum coloratum,NA,NA,NA,NA,NA,NA,152547098
2667,Panicum hirticaule,NA,NA,NA,NA,NA,NA,152547097
2671,Panicum miliaceum miliaceum,NA,NA,NA,NA,NA,NA,152547092
2676,Pantherophis spiloides,NA,NA,NA,NA,NA,NA,213212473
2687,Papaver somniferum somniferum,NA,NA,NA,NA,NA,NA,152546402
2716,Pastinaca sativa sativa,NA,NA,NA,NA,NA,NA,152544506
2717,Pastinaca sativa urens,NA,NA,NA,NA,NA,NA,152544504
2723,Pelargonium capitatum,NA,NA,NA,NA,NA,NA,213214042
2727,Pellenes geniculatus,NA,NA,NA,NA,NA,NA,152544112
2729,Pelomedusa subrufa,NA,NA,NA,NA,NA,NA,182133921
2731,Pelophylax perezi,NA,NA,NA,NA,NA,NA,213213205
2733,Pelusios castaneus,NA,NA,NA,NA,NA,NA,182133918
2734,Penaeus aztecus,NA,NA,NA,NA,NA,NA,182134007
2737,Pentameris airoides,NA,NA,NA,NA,NA,NA,213213104
2738,Pentanema hirtum,NA,NA,NA,NA,NA,NA,213215082
2739,Pentanema spiraeifolium,NA,NA,NA,NA,NA,NA,213215083
2743,Periploca graeca,NA,NA,NA,NA,NA,NA,152545242
2755,Petasites japonicus japonicus,NA,NA,NA,NA,NA,NA,213215199
2760,Petrosedum ochroleucum,NA,NA,NA,NA,NA,NA,213213666
2763,Petroselinum crispum crispum,NA,NA,NA,NA,NA,NA,213215279
2767,Phacelia purshii,NA,NA,NA,NA,NA,NA,152545482
2769,Phaeostachys spinifera,NA,NA,NA,NA,NA,NA,159748469
2770,Phalacrocorax auritus,NA,NA,NA,NA,NA,NA,159747348
2776,Phalaris coerulescens,NA,NA,NA,NA,NA,NA,152546828
2779,Phalaris platensis,NA,NA,NA,NA,NA,NA,152546821
2789,Phedimus spurius spurius,NA,NA,NA,NA,NA,NA,213213646
2792,Pheidole bilimeki,NA,NA,NA,NA,NA,NA,152544508
2794,Phelsuma,NA,NA,NA,NA,NA,NA,182133849
2795,Phidippus,NA,NA,NA,NA,NA,NA,152544105
2799,Philadelphus virginalis,NA,NA,NA,NA,NA,NA,152544942
2805,Phleum hirsutum,NA,NA,NA,NA,NA,NA,152547137
2818,Pholcus opilionoides,NA,NA,NA,NA,NA,NA,152544212
2821,Phoneutria boliviensis,NA,NA,NA,NA,NA,NA,152544220
2822,Phoneutria nigriventer,NA,NA,NA,NA,NA,NA,152544221
2824,Phormictopus cancerides,NA,NA,NA,NA,NA,NA,152544186
2828,Phyla nodiflora minor,NA,NA,NA,NA,NA,NA,152545787
2829,Phyllanthus tenellus,NA,NA,NA,NA,NA,NA,152546457
2835,Physalis cinerascens,NA,NA,NA,NA,NA,NA,152544954
2837,Physalis ixocarpa,NA,NA,NA,NA,NA,NA,213213515
2838,Physalis longifolia subglabrata,NA,NA,NA,NA,NA,NA,213213519
2844,Physignathus cocincinus,NA,NA,NA,NA,NA,NA,182133805
2861,Pilosella fuscoatra,NA,NA,NA,NA,NA,NA,152544087
2868,Pimpinella aromatica,NA,NA,NA,NA,NA,NA,213215309
2870,Pinellia tripartita,NA,NA,NA,NA,NA,NA,213212605
2875,Pinus nigra laricio,NA,NA,NA,NA,NA,NA,152546507
2876,Pinus nigra nigra,NA,NA,NA,NA,NA,NA,152546508
2885,Pisum sativum sativum,NA,NA,NA,NA,NA,NA,152545091
2887,Pituophis catenifer,NA,NA,NA,NA,NA,NA,182133751
2888,Pituophis melanoleucus,NA,NA,NA,NA,NA,NA,182133749
2893,Plantago aristata,NA,NA,NA,NA,NA,NA,213215549
2894,Plantago heterophylla,NA,NA,NA,NA,NA,NA,152545673
2896,Plantago loeflingii,NA,NA,NA,NA,NA,NA,152545666
2910,Pleioblastus argenteostriatus,NA,NA,NA,NA,NA,NA,213213048
2911,Pleioblastus distichus,NA,NA,NA,NA,NA,NA,213213046
2917,Poa alpina,NA,NA,NA,NA,NA,NA,152546969
2919,Poa persica,NA,NA,NA,NA,NA,NA,213212866
2920,Poa sieberiana,NA,NA,NA,NA,NA,NA,152546968
2921,Podarcis liolepis,NA,NA,NA,NA,NA,NA,213212499
2924,Podolepis aristata auriculata,NA,NA,NA,NA,NA,NA,213215173
2928,Pogona henrylawsoni,NA,NA,NA,NA,NA,NA,182133800
2929,Pogona vitticeps,NA,NA,NA,NA,NA,NA,182133799
2938,Polygonum arenarium pulchellum,NA,NA,NA,NA,NA,NA,213214907
2939,Polygonum argyrocoleum,NA,NA,NA,NA,NA,NA,152546108
2941,Polygonum aviculare rurivagum,NA,NA,NA,NA,NA,NA,152546110
2943,Polygonum patulum,NA,NA,NA,NA,NA,NA,152546112
2945,Polypodium hesperium,NA,NA,NA,NA,NA,NA,152547198
2967,Populus berolinensis,NA,NA,NA,NA,NA,NA,213214746
2972,Populus nigra italica,NA,NA,NA,NA,NA,NA,213214743
2977,Porcellionides cingendus,NA,NA,NA,NA,NA,NA,213214464
2978,Porphyrio poliocephalus,NA,NA,NA,NA,NA,NA,213213014
2983,Portulaca macrantha,NA,NA,NA,NA,NA,NA,213214842
2987,Portulaca trituberculata,NA,NA,NA,NA,NA,NA,152546009
2990,Potamothrix heuscheri,NA,NA,NA,NA,NA,NA,152543692
2992,Potamothrix vejdovskyi,NA,NA,NA,NA,NA,NA,152543695
2993,Potentilla argyrophylla atrosanguinea,NA,NA,NA,NA,NA,NA,213215744
3002,Potentilla recta obscura,NA,NA,NA,NA,NA,NA,152544802
3003,Potentilla recta recta,NA,NA,NA,NA,NA,NA,152544803
3006,Potentilla supina costata,NA,NA,NA,NA,NA,NA,152544800
3007,Poterium sanguisorba polygamum,NA,NA,NA,NA,NA,NA,213215712
3008,Pourthiaea beauverdiana,NA,NA,NA,NA,NA,NA,213215669
3019,Procyon cancrivorus,NA,NA,NA,NA,NA,NA,152543327
3029,Prunus domestica domestica,NA,NA,NA,NA,NA,NA,152544898
3030,Prunus domestica insititia,NA,NA,NA,NA,NA,NA,213215714
3031,Prunus domestica syriaca,NA,NA,NA,NA,NA,NA,213215716
3045,Pseudagrion microcephalum,NA,NA,NA,NA,NA,NA,152544412
3048,Pseudemys rubriventris,NA,NA,NA,NA,NA,NA,182133911
3059,Psiloteredo megotara,NA,NA,NA,NA,NA,NA,152543766
3062,Psittacula derbiana,NA,NA,NA,NA,NA,NA,159747376
3066,Psoquilla marginepunctata,NA,NA,NA,NA,NA,NA,152544607
3073,Pterocarya rehderiana,NA,NA,NA,NA,NA,NA,213215374
3074,Pteronetta hartlaubii,NA,NA,NA,NA,NA,NA,159747111
3076,Ptilotus spicatus,NA,NA,NA,NA,NA,NA,152545907
3079,Puccinia conglomerata,NA,NA,NA,NA,NA,NA,213212288
3080,Puccinia grisea,NA,NA,NA,NA,NA,NA,213212281
3081,Puccinia helianthi-mollis,NA,NA,NA,NA,NA,NA,213212282
3083,Puccinia nigrescens,NA,NA,NA,NA,NA,NA,213212276
3084,Puccinia oreoselini,NA,NA,NA,NA,NA,NA,213212274
3086,Puccinia pazschkei,NA,NA,NA,NA,NA,NA,152543176
3087,Puccinia porphyrogenita,NA,NA,NA,NA,NA,NA,213212271
3088,Puccinia smyrnii,NA,NA,NA,NA,NA,NA,213212273
3089,Puccinia soldanellae,NA,NA,NA,NA,NA,NA,213212286
3090,Puccinia sorghi,NA,NA,NA,NA,NA,NA,152543187
3091,Puccinia subnitens,NA,NA,NA,NA,NA,NA,213212284
3092,Puccinia umbilici,NA,NA,NA,NA,NA,NA,213212278
3094,Pulicaria arabica arabica,NA,NA,NA,NA,NA,NA,213215131
3095,Pulicaria arabica hispanica,NA,NA,NA,NA,NA,NA,182134916
3107,Pycnanthemum verticillatum pilosum,NA,NA,NA,NA,NA,NA,213215453
3109,Pycnonotus barbatus,NA,NA,NA,NA,NA,NA,159747229
3115,Pyrrhula erythaca,NA,NA,NA,NA,NA,NA,159747216
3117,Pyrrhura perlata,NA,NA,NA,NA,NA,NA,159747422
3120,Pyrus communis communis,NA,NA,NA,NA,NA,NA,152544786
3122,Python molurus,NA,NA,NA,NA,NA,NA,182133787
3125,Quercus coccinea,NA,NA,NA,NA,NA,NA,213215363
3148,Raphanus raphanistrum landra,NA,NA,NA,NA,NA,NA,152545400
3157,Reseda lutea vivantii,NA,NA,NA,NA,NA,NA,152545471
3171,Rhamphiophis,NA,NA,NA,NA,NA,NA,182133765
3176,Rhinella marina,NA,NA,NA,NA,NA,NA,152543377
3178,Rhodanthe floribunda,NA,NA,NA,NA,NA,NA,152543990
3179,Rhodanthe stricta,NA,NA,NA,NA,NA,NA,159748874
3183,Rhodospiza obsoleta,NA,NA,NA,NA,NA,NA,159747219
3194,Ribes aureum villosum,NA,NA,NA,NA,NA,NA,213213619
3210,Rosa carolina carolina,NA,NA,NA,NA,NA,NA,213215722
3233,Rudbeckia amplexicaulis,NA,NA,NA,NA,NA,NA,152544178
3239,Rumex altissimus,NA,NA,NA,NA,NA,NA,152546147
3240,Rumex brownii,NA,NA,NA,NA,NA,NA,213214875
3243,Rumex confusus,NA,NA,NA,NA,NA,NA,152546146
3244,Rumex crispus robustus,NA,NA,NA,NA,NA,NA,213214862
3249,Rumex hybridus,NA,NA,NA,NA,NA,NA,182135076
3255,Rumex obtusifolius sylvestris,NA,NA,NA,NA,NA,NA,152546138
3260,Rumex pulcher pulcher,NA,NA,NA,NA,NA,NA,152546143
3261,Rumex pulcher woodsii,NA,NA,NA,NA,NA,NA,152546136
3264,Rumex salicifolius triangulivalvis,NA,NA,NA,NA,NA,NA,213214873
3273,Rytidosperma gracile,NA,NA,NA,NA,NA,NA,152546935
3275,Rytidosperma tenuius,NA,NA,NA,NA,NA,NA,152546934
3276,Rytidosperma thomsonii,NA,NA,NA,NA,NA,NA,152546936
3286,Salix alba alba,NA,NA,NA,NA,NA,NA,213214764
3289,Salix dolichostachya,NA,NA,NA,NA,NA,NA,213214763
3290,Salix elaeagnos angustifolia,NA,NA,NA,NA,NA,NA,213214752
3297,Salix lapponum,NA,NA,NA,NA,NA,NA,213214756
3301,Salix purpurea purpurea,NA,NA,NA,NA,NA,NA,213214761
3302,Salix rorida,NA,NA,NA,NA,NA,NA,213214759
3303,Salix sepulcralis chrysocoma,NA,NA,NA,NA,NA,NA,182134731
3309,Salvia aethiopis,NA,NA,NA,NA,NA,NA,152545768
3312,Salvia lavandulifolia gallica,NA,NA,NA,NA,NA,NA,213215469
3318,Salvia splendens,NA,NA,NA,NA,NA,NA,213215471
3331,Santolina rosmarinifolia,NA,NA,NA,NA,NA,NA,152544065
3336,Sarcophilus harrisii,NA,NA,NA,NA,NA,NA,152543348
3353,Saxifraga urbium,NA,NA,NA,NA,NA,NA,152544691
3356,Scabiosa atropurpurea,NA,NA,NA,NA,NA,NA,213215392
3358,Scabiosa nitens,NA,NA,NA,NA,NA,NA,213215383
3361,Scandix australis grandiflora,NA,NA,NA,NA,NA,NA,152544565
3369,Sceliphron spirifex,NA,NA,NA,NA,NA,NA,213213827
3370,Schiffermuelleria bruandella,NA,NA,NA,NA,NA,NA,213214010
3371,Schismus barbatus,NA,NA,NA,NA,NA,NA,152546974
3374,Schmidtia kalahariensis,NA,NA,NA,NA,NA,NA,152546796
3386,Sclerolaena muricata,NA,NA,NA,NA,NA,NA,152545901
3391,Scorpiurus vermiculatus,NA,NA,NA,NA,NA,NA,152545083
3392,Scorzonera hispanica,NA,NA,NA,NA,NA,NA,213215216
3394,Scrophularia lanceolata,NA,NA,NA,NA,NA,NA,152545617
3396,Scrophularia pyrenaica,NA,NA,NA,NA,NA,NA,213215497
3397,Scrophularia scopolii,NA,NA,NA,NA,NA,NA,152545616
3405,Secale strictum,NA,NA,NA,NA,NA,NA,213213060
3413,Sedum sediforme,NA,NA,NA,NA,NA,NA,213213669
3417,Selenops radiatus,NA,NA,NA,NA,NA,NA,152544194
3420,Sempervivum barbulatum,NA,NA,NA,NA,NA,NA,152544723
3423,Senecio gallicus,NA,NA,NA,NA,NA,NA,152544273
3424,Senecio glossanthus,NA,NA,NA,NA,NA,NA,213215060
3427,Senecio quadridentatus,NA,NA,NA,NA,NA,NA,213215062
3428,Senecio saracenicus,NA,NA,NA,NA,NA,NA,213215061
3443,Setaria dielsii,NA,NA,NA,NA,NA,NA,152546832
3451,Setaria verticillata verticillata,NA,NA,NA,NA,NA,NA,152546831
3459,Sidalcea candida,NA,NA,NA,NA,NA,NA,152546256
3466,Silene badaroi,NA,NA,NA,NA,NA,NA,213215005
3472,Silene csereii,NA,NA,NA,NA,NA,NA,213215000
3476,Silene linicola,NA,NA,NA,NA,NA,NA,213214999
3478,Silene nocturna nocturna,NA,NA,NA,NA,NA,NA,152546050
3481,Silene scabriflora,NA,NA,NA,NA,NA,NA,213215004
3486,Silene vulgaris vulgaris,NA,NA,NA,NA,NA,NA,213215001
3493,Sinapis alba dissecta,NA,NA,NA,NA,NA,NA,152545466
3494,Sinelobus stanfordi,NA,NA,NA,NA,NA,NA,159747996
3496,Siren intermedia,NA,NA,NA,NA,NA,NA,182133525
3497,Sistrurus,NA,NA,NA,NA,NA,NA,182133843
3505,Sisymbrium runcinatum,NA,NA,NA,NA,NA,NA,152545415
3506,Sisymbrium septulatum,NA,NA,NA,NA,NA,NA,152545417
3539,Solanum villosum villosum,NA,NA,NA,NA,NA,NA,152544984
3547,Sonchus asper glaucescens,NA,NA,NA,NA,NA,NA,213215134
3552,Sorbus latifolia,NA,NA,NA,NA,NA,NA,213215741
3557,Spatula cyanoptera cyanoptera,NA,NA,NA,NA,NA,NA,213212726
3562,Spatula versicolor versicolor,NA,NA,NA,NA,NA,NA,213212725
3564,Spermophora senoculata,NA,NA,NA,NA,NA,NA,152544202
3568,Spilotes pullatus,NA,NA,NA,NA,NA,NA,182133743
3589,Spiranthes cernua,NA,NA,NA,NA,NA,NA,213212557
3591,Spirodela punctata,NA,NA,NA,NA,NA,NA,213212609
3592,Spizaetus melanoleucus,NA,NA,NA,NA,NA,NA,159747121
3593,Sporisorium destruens,NA,NA,NA,NA,NA,NA,152543128
3595,Sporobolus advenus,NA,NA,NA,NA,NA,NA,213212721
3600,Sporobolus creber,NA,NA,NA,NA,NA,NA,152547082
3608,Stachys cretica,NA,NA,NA,NA,NA,NA,152545753
3612,Steatoda paykulliana,NA,NA,NA,NA,NA,NA,152544152
3613,Stelidota geminata,NA,NA,NA,NA,NA,NA,152544545
3619,Sternotherus carinatus,NA,NA,NA,NA,NA,NA,182133860
3632,Stropholoma aurantiacum,NA,NA,NA,NA,NA,NA,159746880
3633,Stuartina muelleri,NA,NA,NA,NA,NA,NA,152544073
3639,Sulla coronaria,NA,NA,NA,NA,NA,NA,213213885
3641,Sylvilagus floridanus,NA,NA,NA,NA,NA,NA,152543358
3653,Symphyotrichum racemosum,NA,NA,NA,NA,NA,NA,152544394
3662,Synarmadillo,NA,NA,NA,NA,NA,NA,152543907
3664,Synoicus chinensis,NA,NA,NA,NA,NA,NA,213212612
3681,Tamarix canariensis,NA,NA,NA,NA,NA,NA,152546098
3692,Tandonia sowerbyi,NA,NA,NA,NA,NA,NA,152543639
3699,Tasserkidrilus americanus,NA,NA,NA,NA,NA,NA,152543663
3706,Teloxys aristata,NA,NA,NA,NA,NA,NA,213214947
3707,Tephritis carmen,NA,NA,NA,NA,NA,NA,213214411
3708,Terapon jarbua,NA,NA,NA,NA,NA,NA,182133671
3711,Testacella haliotidea,NA,NA,NA,NA,NA,NA,213213493
3718,Tetraponera allaborans,NA,NA,NA,NA,NA,NA,152544520
3721,Teucrium lucidrys,NA,NA,NA,NA,NA,NA,152545736
3729,Thamnophis marcianus,NA,NA,NA,NA,NA,NA,213212453
3730,Thamnophis saurita,NA,NA,NA,NA,NA,NA,213212457
3732,Thanatus vulgaris,NA,NA,NA,NA,NA,NA,152544253
3738,Thermopsis montana,NA,NA,NA,NA,NA,NA,213213843
3740,Thinopyrum obtusiflorum,NA,NA,NA,NA,NA,NA,213213042
3748,Thymus pannonicus,NA,NA,NA,NA,NA,NA,213215482
3756,Tliltocatl albopilosus,NA,NA,NA,NA,NA,NA,213214692
