gbifID,locationID,decimalLatitude,decimalLongitude
4060851007,362ad334-59ba-4d85-8774-a60dd8d5f130,NA,NA
4060845487,362ad334-59ba-4d85-8774-a60dd8d5f130,NA,NA
4060838363,362ad334-59ba-4d85-8774-a60dd8d5f130,NA,NA
4060838231,362ad334-59ba-4d85-8774-a60dd8d5f130,NA,NA
1439511933,,51.24959,4.88488
1439511933,,51.24959,4.88488
