Year,Annual_Rate,Annual_Rate_Error,Cumulative_Value,Cumulative_Error,Lower_CI_95,Upper_CI_95
1971,0.9628028553665409,0.9323759399258151,0.9628028553665409,0.9323759399258151,-0.8646539868880567,2.7902596976211385
1972,1.3944433250227468,1.0303523112655302,2.3572461803892892,1.9448846419012082,-0.6250472050576921,3.4139338551031857
1973,1.7135792426567806,1.0766433323505502,4.07082542304607,2.991115997700891,-0.3966416887502979,3.823800174063859
1974,1.9865083404596589,1.096981502208722,6.057333763505728,4.044200537213827,-0.16357540386943592,4.136592084788754
1975,2.272181547107733,1.1005617543717177,8.32951531061346,5.053749203370556,0.11508050853916663,4.429282585676299
1976,2.62831394296634,1.0472863821720075,10.957829253579797,5.921493796549021,0.5756326339092053,4.680995252023475
1977,3.0425312937656965,0.9406994964890273,14.000360547345498,6.554122533134505,1.198760280647203,4.88630230688419
1979,3.361491299794261,0.8822409733719793,17.361851847139764,7.079022812468887,1.6322989919851816,5.09068360760334
1980,3.5893346774990027,0.7868458219016995,20.951186524638747,7.509332748752488,2.0471168665716717,5.131552488426333
1981,3.7706500469987714,0.7601348556087768,24.7218365716375,7.8637821470717775,2.2807857300055687,5.260514363991974
1982,3.8710920634541566,0.7489240548235268,28.592928635091685,8.233467483866717,2.4032009160000443,5.338983210908269
1983,3.9523131253547605,0.7256287803247548,32.54524176044643,8.629918836368088,2.530080715918241,5.37454553479128
1984,4.032006107368802,0.7024554248228636,36.57724786781525,9.041361588396118,2.655193474715989,5.408818740021615
1985,4.107236400258014,0.6732759120215324,40.68448426807328,9.459664855485293,2.7876156126958103,5.426857187820217
1986,4.184392553433989,0.6475361205827925,44.86887682150726,9.874616664832148,2.915221757091716,5.453563349776262
1987,4.257565507629563,0.6287512644507571,49.12644232913683,10.293606168700098,3.025213029306079,5.489917985953047
1989,4.32718660256273,0.6108293548506146,53.45362893169957,10.718585864557145,3.1299610670555253,5.524412138069934
1990,4.397723305859808,0.5928909949099431,57.85135223755931,11.14587229861042,3.235656955836319,5.559789655883296
1992,4.469696027776159,0.5750608811489095,62.321048265335484,11.571905883060293,3.3425767007242966,5.5968153548280215
1993,4.543140734293196,0.557473666726212,66.86418899962872,11.993685831377212,3.4504923475098206,5.635789121076572
1994,4.618093987323666,0.5402932891375892,71.48228298695236,12.408685772887209,3.5591191406139915,5.677068834033341
1995,4.6945933267003195,0.5237177962509372,76.17687631365263,12.814783724205782,3.6681064460484825,5.7210802073521565
1996,4.77267728188379,0.5079842657216371,80.94955359553646,13.210206035542937,3.7770281210693812,5.768326442698199
1997,4.852385386107436,0.49337314027748536,85.80193898164396,13.593483942210423,3.8853740311635647,5.819396741051307
1998,4.933758194342737,0.4802109946655979,90.7356971759866,13.963421197997983,3.9925446447981647,5.874971743887309
1999,5.016837306423741,0.4688703257184359,95.75253448241037,14.31907137210179,4.097851468015607,5.9358231448318755
2000,5.101665396477586,0.45976461441040406,100.854199878888,14.659723605916446,4.200526752233195,6.002804040721978
2001,5.1882862494831965,0.45333690407287924,106.04248612837117,14.984895870414695,4.299745917500353,6.07682658146604
2002,5.276744805358014,0.45004081943777147,111.31923093372922,15.294334998705168,4.394664799259981,6.158824811456046
2003,5.367087210506015,0.45031458117079637,116.68631814423523,15.588022972462124,4.484470631411254,6.249703789600776
2004,5.459360876310889,0.45455100311258306,122.14567902054607,15.866189106232119,4.568440910210226,6.350280842411552
2005,5.553614543684833,0.46306885480304466,127.69929356423103,16.12932789493606,4.645999588270866,6.4612294990988
2006,5.649898352529643,0.47609197329685793,133.3491919167605,16.37822236211434,4.716758084867801,6.583038620191485
2007,5.748263914856779,0.4937410882464734,139.09745583161745,16.61397276247804,4.780531381893692,6.715996447819867
2008,5.848764390347151,0.5160397651636258,144.9462202219644,16.838030441762868,4.837326450626445,6.860202330067858
2009,5.951454563288414,0.5429318431225797,150.89767478525303,17.052236525705965,4.887308150768158,7.01560097580867
2010,6.056390920074161,0.5743051639697447,156.95406570532717,17.258864880977963,4.930752798693462,7.182029041454861
2011,6.163631726741939,0.6100161054537049,163.11769743206895,17.460668445509697,4.968000160052678,7.359263293431201
2012,6.273237106315955,0.6499109101853712,169.39093453838498,17.660927547545704,4.999411722352628,7.547062490279282
2013,6.385269115760362,0.6938418760819639,175.77620365414532,17.863498213641947,5.0253390386397125,7.745199192881012
2014,6.499791818181209,0.7416781977274555,182.27599547232657,18.072857702635382,5.046102550635396,7.953481085727022
2015,6.616871264211498,0.7933122200342057,188.89286673653814,18.29414337855023,5.061979312944455,8.17176321547854
2016,6.73657377168384,0.8486616879755253,195.62944050822188,18.533174850102395,5.073196863251811,8.39995068011587
2017,6.858932504189573,0.9076614154397755,202.4883730124114,18.79635003107918,5.0799161299276125,8.637948878451533
2019,6.983328778409591,0.9702160663067526,209.4717017908211,19.08851410206981,5.081705288448356,8.884952268370826
2025,7.098582979363768,1.052459489503808,216.57028477018486,19.380163081268424,5.035762379936305,9.161403578791232
